code_insee;nom_standard;reg_nom;dep_nom;population;latitude_centre;longitude_centre
57119;Buhl-Lorraine;Grand Est;Moselle;1196;48.719;7.074
57120;Burlioncourt;Grand Est;Moselle;114;48.863;6.58
57121;Burtoncourt;Grand Est;Moselle;225;49.224;6.407
57122;Cappel;Grand Est;Moselle;682;49.076;6.844
57123;Carling;Grand Est;Moselle;3373;49.167;6.715
57124;Cattenom;Grand Est;Moselle;2606;49.416;6.235
57125;Chailly-lès-Ennery;Grand Est;Moselle;415;49.213;6.256
57126;Chambrey;Grand Est;Moselle;319;48.796;6.455
57127;Chanville;Grand Est;Moselle;148;49.042;6.439
57128;Charleville-sous-Bois;Grand Est;Moselle;297;49.196;6.406
57129;Charly-Oradour;Grand Est;Moselle;775;49.176;6.246
57130;Château-Bréhain;Grand Est;Moselle;72;48.899;6.522
57131;Château-Rouge;Grand Est;Moselle;296;49.284;6.596
57132;Château-Salins;Grand Est;Moselle;2297;48.819;6.493
57133;Château-Voué;Grand Est;Moselle;100;48.848;6.628
57134;Châtel-Saint-Germain;Grand Est;Moselle;1892;49.132;6.066
57136;Chémery-les-Deux;Grand Est;Moselle;580;49.3;6.444
57137;Cheminot;Grand Est;Moselle;816;48.956;6.138
57138;Chenois;Grand Est;Moselle;82;48.958;6.489
57139;Chérisey;Grand Est;Moselle;280;49.011;6.246
57140;Chesny;Grand Est;Moselle;565;49.052;6.244
57141;Chicourt;Grand Est;Moselle;89;48.92;6.505
57142;Chieulles;Grand Est;Moselle;419;49.158;6.22
57143;Clouange;Grand Est;Moselle;3359;49.264;6.088
57144;Cocheren;Grand Est;Moselle;3359;49.144;6.853
57145;Coincy;Grand Est;Moselle;328;49.106;6.269
57146;Coin-lès-Cuvry;Grand Est;Moselle;811;49.025;6.137
57147;Coin-sur-Seille;Grand Est;Moselle;333;49.01;6.16
57148;Colligny-Maizery;Grand Est;Moselle;564;49.097;6.336
57149;Colmen;Grand Est;Moselle;206;49.35;6.534
57150;Condé-Northen;Grand Est;Moselle;707;49.156;6.428
57151;Conthil;Grand Est;Moselle;145;48.892;6.664
57152;Contz-les-Bains;Grand Est;Moselle;519;49.456;6.351
57153;Corny-sur-Moselle;Grand Est;Moselle;2156;49.029;6.072
57154;Coume;Grand Est;Moselle;612;49.197;6.583
57155;Courcelles-Chaussy;Grand Est;Moselle;2986;49.118;6.4
57156;Courcelles-sur-Nied;Grand Est;Moselle;1183;49.057;6.308
57158;Craincourt;Grand Est;Moselle;234;48.876;6.333
57159;Créhange;Grand Est;Moselle;3799;49.051;6.575
57160;Creutzwald;Grand Est;Moselle;12514;49.209;6.681
57161;Cutting;Grand Est;Moselle;103;48.845;6.835
57162;Cuvry;Grand Est;Moselle;987;49.04;6.161
57163;Dabo;Grand Est;Moselle;2366;48.643;7.239
57165;Dalem;Grand Est;Moselle;701;49.241;6.613
57166;Dalhain;Grand Est;Moselle;101;48.888;6.564
57167;Dalstein;Grand Est;Moselle;381;49.306;6.402
57168;Danne-et-Quatre-Vents;Grand Est;Moselle;673;48.762;7.291
57169;Dannelbourg;Grand Est;Moselle;504;48.743;7.238
57171;Delme;Grand Est;Moselle;1151;48.883;6.385
57172;Denting;Grand Est;Moselle;278;49.184;6.542
57173;Desseling;Grand Est;Moselle;101;48.785;6.845
57174;Destry;Grand Est;Moselle;105;48.946;6.585
57175;Diane-Capelle;Grand Est;Moselle;235;48.728;6.935
57176;Diebling;Grand Est;Moselle;1673;49.105;6.936
57177;Dieuze;Grand Est;Moselle;2794;48.808;6.717
57178;Diffembach-lès-Hellimer;Grand Est;Moselle;356;49.007;6.855
57179;Distroff;Grand Est;Moselle;1836;49.336;6.263
57180;Dolving;Grand Est;Moselle;343;48.77;7.021
57181;Domnom-lès-Dieuze;Grand Est;Moselle;91;48.861;6.824
57182;Donjeux;Grand Est;Moselle;94;48.879;6.411
57183;Donnelay;Grand Est;Moselle;187;48.75;6.689
57186;Ébersviller;Grand Est;Moselle;956;49.28;6.4
57187;Éblange;Grand Est;Moselle;360;49.222;6.487
57188;Éguelshardt;Grand Est;Moselle;434;49.024;7.52
57189;Eincheville;Grand Est;Moselle;224;48.985;6.601
57190;Elvange;Grand Est;Moselle;419;49.05;6.544
57191;Elzange;Grand Est;Moselle;683;49.361;6.292
57192;Enchenberg;Grand Est;Moselle;1214;49.02;7.329
57193;Ennery;Grand Est;Moselle;2262;49.228;6.219
57194;Entrange;Grand Est;Moselle;1215;49.414;6.111
57195;Epping;Grand Est;Moselle;561;49.106;7.32
57196;Erching;Grand Est;Moselle;419;49.114;7.265
57197;Ernestviller;Grand Est;Moselle;508;49.064;6.975
57198;Erstroff;Grand Est;Moselle;190;48.98;6.776
57199;Escherange;Grand Est;Moselle;693;49.417;6.067
57200;Les Étangs;Grand Est;Moselle;403;49.145;6.375
57201;Etting;Grand Est;Moselle;715;49.025;7.187
57202;Etzling;Grand Est;Moselle;1147;49.18;6.958
57203;Évrange;Grand Est;Moselle;220;49.502;6.194
57204;Failly;Grand Est;Moselle;540;49.163;6.272
57205;Falck;Grand Est;Moselle;2550;49.226;6.638
57206;Fameck;Grand Est;Moselle;14798;49.299;6.106
57207;Farébersviller;Grand Est;Moselle;5316;49.117;6.868
57208;Farschviller;Grand Est;Moselle;1332;49.09;6.884
57209;Faulquemont;Grand Est;Moselle;5155;49.036;6.594
57210;Fénétrange;Grand Est;Moselle;658;48.851;7.01
57211;Fèves;Grand Est;Moselle;1203;49.189;6.107
57212;Féy;Grand Est;Moselle;735;49.03;6.1
57213;Filstroff;Grand Est;Moselle;770;49.325;6.53
57214;Fixem;Grand Est;Moselle;402;49.443;6.273
57215;Flastroff;Grand Est;Moselle;355;49.375;6.536
57216;Fleisheim;Grand Est;Moselle;140;48.792;7.164
57217;Flétrange;Grand Est;Moselle;886;49.073;6.564
57218;Fleury;Grand Est;Moselle;1286;49.038;6.206
57219;Flévy;Grand Est;Moselle;574;49.24;6.264
57220;Flocourt;Grand Est;Moselle;123;48.973;6.412
57221;Florange;Grand Est;Moselle;11869;49.328;6.123
57222;Folkling;Grand Est;Moselle;1374;49.151;6.906
57224;Folschviller;Grand Est;Moselle;3957;49.069;6.685
57225;Fonteny;Grand Est;Moselle;141;48.876;6.478
57226;Fontoy;Grand Est;Moselle;3142;49.358;5.997
57227;Forbach;Grand Est;Moselle;21130;49.191;6.893
57228;Fossieux;Grand Est;Moselle;189;48.85;6.331
57229;Foulcrey;Grand Est;Moselle;151;48.64;6.868
57230;Fouligny;Grand Est;Moselle;193;49.096;6.514
57231;Foville;Grand Est;Moselle;99;48.918;6.325
57232;Francaltroff;Grand Est;Moselle;769;48.962;6.796
57233;Fraquelfing;Grand Est;Moselle;86;48.635;6.99
57234;Frauenberg;Grand Est;Moselle;600;49.134;7.115
57235;Freistroff;Grand Est;Moselle;1020;49.29;6.483
57236;Frémery;Grand Est;Moselle;88;48.924;6.473
57237;Frémestroff;Grand Est;Moselle;304;49.015;6.786
57238;Fresnes-en-Saulnois;Grand Est;Moselle;196;48.839;6.44
57239;Freybouse;Grand Est;Moselle;435;48.999;6.779
57240;Freyming-Merlebach;Grand Est;Moselle;13027;49.153;6.797
57241;Fribourg;Grand Est;Moselle;164;48.77;6.872
57242;Gandrange;Grand Est;Moselle;3029;49.273;6.134
57244;Garrebourg;Grand Est;Moselle;490;48.708;7.237
57245;Gavisse;Grand Est;Moselle;581;49.434;6.288
57246;Gelucourt;Grand Est;Moselle;221;48.761;6.737
57247;Gerbécourt;Grand Est;Moselle;74;48.851;6.516
57248;Givrycourt;Grand Est;Moselle;89;48.929;6.918
57249;Glatigny;Grand Est;Moselle;262;49.142;6.348
57250;Goetzenbruck;Grand Est;Moselle;1444;48.975;7.377
57251;Goin;Grand Est;Moselle;348;48.988;6.223
57252;Gomelange;Grand Est;Moselle;467;49.238;6.461
57253;Gondrexange;Grand Est;Moselle;505;48.692;6.908
57254;Gorze;Grand Est;Moselle;1145;49.058;5.991
57255;Gosselming;Grand Est;Moselle;569;48.79;6.985
57256;Gravelotte;Grand Est;Moselle;810;49.111;6.024
57257;Grémecey;Grand Est;Moselle;102;48.811;6.411
57258;Gréning;Grand Est;Moselle;115;48.974;6.842
57259;Grindorff-Bizing;Grand Est;Moselle;314;49.382;6.514
57260;Grosbliederstroff;Grand Est;Moselle;3297;49.155;7.022
57261;Gros-Réderching;Grand Est;Moselle;1299;49.068;7.219
57262;Grostenquin;Grand Est;Moselle;635;48.981;6.74
57263;Grundviller;Grand Est;Moselle;647;49.049;6.984
57264;Guebenhouse;Grand Est;Moselle;415;49.077;6.951
57265;Guébestroff;Grand Est;Moselle;59;48.842;6.714
57266;Guéblange-lès-Dieuze;Grand Est;Moselle;145;48.778;6.701
57267;Le Val-de-Guéblange;Grand Est;Moselle;815;48.98;6.956
57268;Guébling;Grand Est;Moselle;124;48.867;6.737
57269;Guénange;Grand Est;Moselle;7761;49.298;6.204
57270;Val-de-Bride;Grand Est;Moselle;540;48.829;6.69
57271;Guenviller;Grand Est;Moselle;679;49.105;6.805
57272;Guermange;Grand Est;Moselle;91;48.802;6.82
57273;Guerstling;Grand Est;Moselle;376;49.324;6.576
57274;Guerting;Grand Est;Moselle;866;49.194;6.619
57275;Guessling-Hémering;Grand Est;Moselle;917;49.022;6.668
57276;Guinglange;Grand Est;Moselle;335;49.071;6.517
57277;Guinkirchen;Grand Est;Moselle;145;49.207;6.445
57278;Guinzeling;Grand Est;Moselle;64;48.88;6.844
57280;Guntzviller;Grand Est;Moselle;363;48.704;7.163
57281;Haboudange;Grand Est;Moselle;232;48.885;6.603
57282;Hagen;Grand Est;Moselle;360;49.497;6.166
57283;Hagondange;Grand Est;Moselle;9321;49.247;6.158
57284;Hallering;Grand Est;Moselle;108;49.124;6.555
57286;Halstroff;Grand Est;Moselle;304;49.388;6.477
57287;Basse-Ham;Grand Est;Moselle;2237;49.376;6.239
57288;Ham-sous-Varsberg;Grand Est;Moselle;2875;49.183;6.649
57289;Hambach;Grand Est;Moselle;2831;49.054;7.038
57290;Hampont;Grand Est;Moselle;171;48.832;6.586
57291;Hangviller;Grand Est;Moselle;262;48.816;7.233
57292;Hannocourt;Grand Est;Moselle;17;48.914;6.452
57293;Han-sur-Nied;Grand Est;Moselle;252;48.99;6.445
57294;Hanviller;Grand Est;Moselle;192;49.104;7.442
57295;Haraucourt-sur-Seille;Grand Est;Moselle;107;48.808;6.606
57296;Hargarten-aux-Mines;Grand Est;Moselle;1093;49.221;6.605
57297;Harprich;Grand Est;Moselle;185;48.967;6.655
57298;Harreberg;Grand Est;Moselle;371;48.663;7.174
57299;Hartzviller;Grand Est;Moselle;937;48.67;7.088
57300;Haselbourg;Grand Est;Moselle;308;48.69;7.222
57301;Haspelschiedt;Grand Est;Moselle;304;49.077;7.495
57302;Hattigny;Grand Est;Moselle;204;48.627;6.961
57303;Hauconcourt;Grand Est;Moselle;592;49.211;6.184
57304;Haut-Clocher;Grand Est;Moselle;358;48.762;6.991
57305;Havange;Grand Est;Moselle;451;49.389;6.001
57306;Hayange;Grand Est;Moselle;15968;49.331;6.066
57307;Hayes;Grand Est;Moselle;255;49.17;6.378
57308;Hazembourg;Grand Est;Moselle;150;48.962;6.942
57309;Heining-lès-Bouzonville;Grand Est;Moselle;483;49.306;6.598
57310;Hellering-lès-Fénétrange;Grand Est;Moselle;190;48.808;7.066
57311;Hellimer;Grand Est;Moselle;510;48.995;6.826
57312;Helstroff;Grand Est;Moselle;487;49.152;6.482
57313;Hémilly;Grand Est;Moselle;142;49.047;6.491
57314;Héming;Grand Est;Moselle;495;48.699;6.971
57315;Henridorff;Grand Est;Moselle;707;48.733;7.211
57316;Henriville;Grand Est;Moselle;749;49.099;6.857
57317;Hérange;Grand Est;Moselle;105;48.778;7.173
57318;Hermelange;Grand Est;Moselle;214;48.682;7.016
57319;Herny;Grand Est;Moselle;522;49.004;6.48
57320;Hertzing;Grand Est;Moselle;181;48.692;6.954
57321;Hesse;Grand Est;Moselle;554;48.688;7.052
57322;Hestroff;Grand Est;Moselle;479;49.264;6.429
57323;Hettange-Grande;Grand Est;Moselle;7765;49.417;6.153
57324;Hilbesheim;Grand Est;Moselle;613;48.78;7.1
57325;Hilsprich;Grand Est;Moselle;832;49.006;6.911
57326;Hinckange;Grand Est;Moselle;336;49.188;6.449
57328;Holacourt;Grand Est;Moselle;90;48.977;6.508
57329;Holling;Grand Est;Moselle;438;49.257;6.5
57330;Holving;Grand Est;Moselle;1262;49.014;6.968
57331;Hombourg-Budange;Grand Est;Moselle;548;49.288;6.356
57332;Hombourg-Haut;Grand Est;Moselle;6267;49.128;6.774
57333;Hommarting;Grand Est;Moselle;824;48.739;7.144
57334;Hommert;Grand Est;Moselle;314;48.677;7.177
57335;Honskirch;Grand Est;Moselle;214;48.94;6.964
57336;L'Hôpital;Grand Est;Moselle;5182;49.157;6.733
57337;Hoste;Grand Est;Moselle;580;49.058;6.861
57338;Hottviller;Grand Est;Moselle;508;49.078;7.358
57339;Hultehouse;Grand Est;Moselle;364;48.718;7.263
57340;Hundling;Grand Est;Moselle;1349;49.102;6.985
57341;Hunting;Grand Est;Moselle;705;49.414;6.33
57342;Ibigny;Grand Est;Moselle;92;48.646;6.898
57343;Illange;Grand Est;Moselle;1799;49.329;6.179
57344;Imling;Grand Est;Moselle;720;48.711;7.019
57345;Inglange;Grand Est;Moselle;405;49.346;6.3
57346;Insming;Grand Est;Moselle;597;48.955;6.886
57347;Insviller;Grand Est;Moselle;172;48.891;6.91
57348;Ippling;Grand Est;Moselle;794;49.106;7.004
57349;Jallaucourt;Grand Est;Moselle;146;48.835;6.395
57350;Jouy-aux-Arches;Grand Est;Moselle;1431;49.063;6.085
57351;Jury;Grand Est;Moselle;1338;49.073;6.257
57352;Jussy;Grand Est;Moselle;452;49.101;6.08
57353;Juvelize;Grand Est;Moselle;72;48.767;6.657
57354;Juville;Grand Est;Moselle;129;48.931;6.359
57355;Kalhausen;Grand Est;Moselle;788;49.023;7.145
57356;Kanfen;Grand Est;Moselle;1222;49.435;6.115
57357;Kappelkinger;Grand Est;Moselle;418;48.976;6.91
57358;Kédange-sur-Canner;Grand Est;Moselle;1071;49.311;6.343
57359;Kemplich;Grand Est;Moselle;173;49.325;6.395
57360;Kerbach;Grand Est;Moselle;1215;49.162;6.974
57361;Kerling-lès-Sierck;Grand Est;Moselle;616;49.391;6.373
57362;Kerprich-aux-Bois;Grand Est;Moselle;187;48.737;6.96
57364;Kirsch-lès-Sierck;Grand Est;Moselle;317;49.437;6.41
57365;Kirschnaumen;Grand Est;Moselle;466;49.404;6.434
57366;Kirviller;Grand Est;Moselle;137;48.958;6.981
57367;Klang;Grand Est;Moselle;216;49.319;6.37
57368;Knutange;Grand Est;Moselle;3202;49.337;6.033
57370;Kœnigsmacker;Grand Est;Moselle;2260;49.388;6.286
57371;Haute-Kontz;Grand Est;Moselle;568;49.455;6.318
57372;Kuntzig;Grand Est;Moselle;1362;49.348;6.237
57373;Lachambre;Grand Est;Moselle;919;49.079;6.754
57374;Lafrimbolle;Grand Est;Moselle;202;48.603;7.024
57375;Lagarde;Grand Est;Moselle;183;48.687;6.712
57376;Lambach;Grand Est;Moselle;487;49.03;7.364
57377;Landange;Grand Est;Moselle;244;48.669;6.961
57379;Landroff;Grand Est;Moselle;271;48.965;6.616
57380;Laneuveville-lès-Lorquin;Grand Est;Moselle;106;48.651;7.005
57381;Laneuveville-en-Saulnois;Grand Est;Moselle;283;48.866;6.445
57382;Langatte;Grand Est;Moselle;605;48.762;6.959
57383;Languimberg;Grand Est;Moselle;156;48.73;6.878
57384;Laning;Grand Est;Moselle;624;49.029;6.772
57385;Laquenexy;Grand Est;Moselle;1268;49.08;6.314
57386;Laudrefang;Grand Est;Moselle;342;49.083;6.642
57387;Laumesfeld;Grand Est;Moselle;292;49.368;6.444
57388;Launstroff;Grand Est;Moselle;250;49.435;6.501
57389;Lelling;Grand Est;Moselle;461;49.042;6.711
57390;Lemberg;Grand Est;Moselle;1418;49.01;7.382
57391;Lemoncourt;Grand Est;Moselle;61;48.864;6.387
57392;Lemud;Grand Est;Moselle;531;49.034;6.364
57393;Lengelsheim;Grand Est;Moselle;193;49.106;7.408
57394;Léning;Grand Est;Moselle;337;48.958;6.819
57395;Lesse;Grand Est;Moselle;204;48.952;6.516
57396;Lessy;Grand Est;Moselle;771;49.127;6.1
57397;Ley;Grand Est;Moselle;104;48.736;6.655
57398;Leyviller;Grand Est;Moselle;508;49.029;6.842
57399;Lezey;Grand Est;Moselle;91;48.758;6.622
57401;Lidrezing;Grand Est;Moselle;84;48.882;6.714
57402;Liederschiedt;Grand Est;Moselle;118;49.122;7.496
57403;Liéhon;Grand Est;Moselle;130;48.994;6.26
57404;Lindre-Basse;Grand Est;Moselle;209;48.8;6.749
57405;Lindre-Haute;Grand Est;Moselle;52;48.819;6.756
57406;Liocourt;Grand Est;Moselle;142;48.912;6.342
57407;Lixheim;Grand Est;Moselle;577;48.788;7.145
57408;Lixing-lès-Rouhling;Grand Est;Moselle;822;49.151;6.991
57409;Lixing-lès-Saint-Avold;Grand Est;Moselle;670;49.034;6.74
57410;Lhor;Grand Est;Moselle;143;48.887;6.872
57411;Lommerange;Grand Est;Moselle;360;49.328;5.971
57412;Longeville-lès-Metz;Grand Est;Moselle;3960;49.115;6.147
57413;Longeville-lès-Saint-Avold;Grand Est;Moselle;3611;49.119;6.648
57414;Lorquin;Grand Est;Moselle;1135;48.666;7.001
57415;Lorry-lès-Metz;Grand Est;Moselle;1731;49.144;6.109
57416;Lorry-Mardigny;Grand Est;Moselle;671;48.983;6.094
57417;Lostroff;Grand Est;Moselle;70;48.865;6.864
57418;Loudrefing;Grand Est;Moselle;312;48.853;6.893
57419;Loupershouse;Grand Est;Moselle;895;49.081;6.915
57421;Loutzviller;Grand Est;Moselle;156;49.144;7.384
57422;Louvigny;Grand Est;Moselle;881;48.961;6.183
57423;Lubécourt;Grand Est;Moselle;70;48.844;6.51
57424;Lucy;Grand Est;Moselle;231;48.941;6.477
57425;Luppy;Grand Est;Moselle;581;48.981;6.341
57426;Luttange;Grand Est;Moselle;928;49.274;6.296
57427;Lutzelbourg;Grand Est;Moselle;564;48.735;7.26
57428;Macheren;Grand Est;Moselle;2802;49.095;6.769
57430;Mainvillers;Grand Est;Moselle;323;49.021;6.543
57431;Maizeroy;Grand Est;Moselle;415;49.086;6.389
57433;Maizières-lès-Metz;Grand Est;Moselle;11792;49.208;6.156
57434;Maizières-lès-Vic;Grand Est;Moselle;476;48.71;6.784
57436;Malaucourt-sur-Seille;Grand Est;Moselle;128;48.843;6.359
57437;Malling;Grand Est;Moselle;664;49.415;6.307
57438;Malroy;Grand Est;Moselle;351;49.174;6.217
57439;Manderen-Ritzing;Grand Est;Moselle;602;49.454;6.45
57440;Manhoué;Grand Est;Moselle;141;48.827;6.341
57441;Manom;Grand Est;Moselle;3010;49.381;6.175
57442;Many;Grand Est;Moselle;245;49.001;6.528
57443;Marange-Silvange;Grand Est;Moselle;6527;49.216;6.112
57444;Marange-Zondrange;Grand Est;Moselle;364;49.116;6.529
57445;Marieulles;Grand Est;Moselle;700;49.006;6.111
57446;Marimont-lès-Bénestroff;Grand Est;Moselle;49;48.89;6.789
57447;Marly;Grand Est;Moselle;9971;49.066;6.152
57448;Marsal;Grand Est;Moselle;239;48.782;6.616
57449;Marsilly;Grand Est;Moselle;589;49.095;6.307
57451;Marthille;Grand Est;Moselle;167;48.93;6.559
57452;La Maxe;Grand Est;Moselle;1047;49.162;6.192
57453;Maxstadt;Grand Est;Moselle;300;49.046;6.804
57454;Mécleuves;Grand Est;Moselle;1206;49.051;6.278
57455;Mégange;Grand Est;Moselle;141;49.224;6.436
57456;Meisenthal;Grand Est;Moselle;652;48.971;7.346
57457;Menskirch;Grand Est;Moselle;138;49.32;6.429
57459;Merschweiller;Grand Est;Moselle;289;49.461;6.416
57460;Merten;Grand Est;Moselle;1460;49.247;6.664
57461;Métairies-Saint-Quirin;Grand Est;Moselle;276;48.64;7.038
57462;Metting;Grand Est;Moselle;441;48.812;7.205
57463;Metz;Grand Est;Moselle;120874;49.108;6.196
57464;Metzeresche;Grand Est;Moselle;978;49.295;6.307
57465;Metzervisse;Grand Est;Moselle;2272;49.317;6.289
57466;Metzing;Grand Est;Moselle;670;49.099;6.961
57467;Mey;Grand Est;Moselle;309;49.137;6.241
57468;Mittelbronn;Grand Est;Moselle;658;48.765;7.226
57469;Mittersheim;Grand Est;Moselle;588;48.856;6.944
57470;Molring;Grand Est;Moselle;7;48.89;6.824
57471;Momerstroff;Grand Est;Moselle;297;49.155;6.532
57472;Moncheux;Grand Est;Moselle;147;48.947;6.336
57473;Moncourt;Grand Est;Moselle;64;48.718;6.64
57474;Mondelange;Grand Est;Moselle;5720;49.263;6.172
57475;Mondorff;Grand Est;Moselle;555;49.502;6.256
57476;Monneren;Grand Est;Moselle;404;49.349;6.412
57477;Montbronn;Grand Est;Moselle;1587;48.998;7.306
57478;Montdidier;Grand Est;Moselle;86;48.933;6.816
57479;Montenach;Grand Est;Moselle;481;49.414;6.386
57480;Montigny-lès-Metz;Grand Est;Moselle;21854;49.095;6.154
57481;Montois-la-Montagne;Grand Est;Moselle;2723;49.221;6.027
57482;Ogy-Montoy-Flanville;Grand Est;Moselle;1762;49.12;6.289
57483;Morhange;Grand Est;Moselle;3377;48.927;6.642
57484;Morsbach;Grand Est;Moselle;2666;49.167;6.867
57485;Morville-lès-Vic;Grand Est;Moselle;118;48.815;6.547
57486;Morville-sur-Nied;Grand Est;Moselle;116;48.949;6.429
57487;Moulins-lès-Metz;Grand Est;Moselle;5088;49.093;6.118
57488;Moussey;Grand Est;Moselle;562;48.671;6.779
57489;Mouterhouse;Grand Est;Moselle;280;48.99;7.438
57490;Moyenvic;Grand Est;Moselle;335;48.783;6.57
57491;Moyeuvre-Grande;Grand Est;Moselle;7330;49.254;6.037
57492;Moyeuvre-Petite;Grand Est;Moselle;446;49.279;6.02
57493;Mulcey;Grand Est;Moselle;210;48.808;6.664
57494;Munster;Grand Est;Moselle;238;48.909;6.893
57495;Narbéfontaine;Grand Est;Moselle;115;49.137;6.547
57496;Nébing;Grand Est;Moselle;335;48.909;6.814
57497;Nelling;Grand Est;Moselle;261;48.97;6.865
57498;Neufchef;Grand Est;Moselle;2621;49.318;6.014
57499;Neufgrange;Grand Est;Moselle;1335;49.075;7.067
57500;Neufmoulins;Grand Est;Moselle;40;48.68;6.972
57501;Neufvillage;Grand Est;Moselle;44;48.934;6.779
57502;Neunkirchen-lès-Bouzonville;Grand Est;Moselle;330;49.35;6.561
57504;Niderhoff;Grand Est;Moselle;278;48.628;7.008
57505;Niderviller;Grand Est;Moselle;1172;48.711;7.118
57506;Niederstinzel;Grand Est;Moselle;241;48.872;7.014
57507;Niedervisse;Grand Est;Moselle;271;49.162;6.565
57508;Nilvange;Grand Est;Moselle;4394;49.344;6.051
57509;Nitting;Grand Est;Moselle;500;48.662;7.049
57510;Noisseville;Grand Est;Moselle;1097;49.134;6.272
57511;Norroy-le-Veneur;Grand Est;Moselle;1013;49.18;6.111
57512;Nouilly;Grand Est;Moselle;720;49.134;6.256
57513;Nousseviller-lès-Bitche;Grand Est;Moselle;155;49.1;7.374
57514;Nousseviller-Saint-Nabor;Grand Est;Moselle;1188;49.129;6.971
57515;Novéant-sur-Moselle;Grand Est;Moselle;1858;49.032;6.039
57516;Oberdorff;Grand Est;Moselle;336;49.274;6.581
57517;Obergailbach;Grand Est;Moselle;272;49.114;7.223
57518;Oberstinzel;Grand Est;Moselle;323;48.792;7.036
57519;Obervisse;Grand Est;Moselle;160;49.151;6.579
57520;Obreck;Grand Est;Moselle;35;48.852;6.599
57521;Œting;Grand Est;Moselle;2674;49.172;6.909
57524;Ommeray;Grand Est;Moselle;128;48.718;6.687
57525;Oriocourt;Grand Est;Moselle;56;48.858;6.413
57526;Ormersviller;Grand Est;Moselle;381;49.134;7.335
57527;Orny;Grand Est;Moselle;388;49.03;6.249
57528;Oron;Grand Est;Moselle;106;48.902;6.486
57529;Ottange;Grand Est;Moselle;3065;49.438;6.007
57530;Ottonville;Grand Est;Moselle;447;49.216;6.522
57531;Oudrenne;Grand Est;Moselle;736;49.37;6.348
57532;Pagny-lès-Goin;Grand Est;Moselle;230;48.967;6.22
57533;Pange;Grand Est;Moselle;873;49.082;6.355
57534;Peltre;Grand Est;Moselle;1821;49.072;6.224
57535;Petit-Réderching;Grand Est;Moselle;1420;49.055;7.316
57536;Petit-Tenquin;Grand Est;Moselle;218;48.988;6.869
57537;Petite-Rosselle;Grand Est;Moselle;6216;49.21;6.859
57538;Pettoncourt;Grand Est;Moselle;297;48.788;6.411
57539;Pévange;Grand Est;Moselle;44;48.908;6.622
57540;Phalsbourg;Grand Est;Moselle;4683;48.767;7.264
57541;Philippsbourg;Grand Est;Moselle;608;49.003;7.566
57542;Piblange;Grand Est;Moselle;966;49.246;6.412
57543;Pierrevillers;Grand Est;Moselle;1478;49.226;6.096
57544;Plaine-de-Walsch;Grand Est;Moselle;606;48.69;7.147
57545;Plappeville;Grand Est;Moselle;2028;49.131;6.124
57546;Plesnois;Grand Est;Moselle;792;49.171;6.112
57547;Pommérieux;Grand Est;Moselle;718;48.995;6.183
57548;Pontoy;Grand Est;Moselle;587;49.016;6.294
57549;Pontpierre;Grand Est;Moselle;751;49.049;6.638
57550;Porcelette;Grand Est;Moselle;2472;49.16;6.665
57551;Postroff;Grand Est;Moselle;203;48.855;7.075
57552;Pouilly;Grand Est;Moselle;827;49.055;6.194
57553;Pournoy-la-Chétive;Grand Est;Moselle;619;49.019;6.154
57554;Pournoy-la-Grasse;Grand Est;Moselle;717;49.015;6.206
57555;Prévocourt;Grand Est;Moselle;114;48.927;6.434
57556;Puttelange-aux-Lacs;Grand Est;Moselle;3051;49.054;6.918
57557;Puttelange-lès-Thionville;Grand Est;Moselle;1017;49.486;6.257
57558;Puttigny;Grand Est;Moselle;76;48.844;6.549
57559;Puzieux;Grand Est;Moselle;170;48.89;6.363
57560;Racrange;Grand Est;Moselle;618;48.925;6.679
57561;Rahling;Grand Est;Moselle;725;48.996;7.239
57562;Ranguevaux;Grand Est;Moselle;883;49.296;6.055
57563;Raville;Grand Est;Moselle;253;49.09;6.478
57564;Réchicourt-le-Château;Grand Est;Moselle;559;48.678;6.843
57565;Rédange;Grand Est;Moselle;1004;49.492;5.916
57566;Réding;Grand Est;Moselle;2334;48.75;7.105
57567;Rémelfang;Grand Est;Moselle;145;49.268;6.513
57568;Rémelfing;Grand Est;Moselle;1338;49.089;7.086
57569;Rémeling;Grand Est;Moselle;334;49.413;6.481
57570;Rémering;Grand Est;Moselle;416;49.26;6.629
57571;Rémering-lès-Puttelange;Grand Est;Moselle;1017;49.033;6.932
57572;Rémilly;Grand Est;Moselle;2029;49.007;6.389
57573;Réning;Grand Est;Moselle;132;48.95;6.843
57574;Basse-Rentgen;Grand Est;Moselle;523;49.49;6.203
57575;Retonfey;Grand Est;Moselle;1338;49.133;6.316
57576;Rettel;Grand Est;Moselle;822;49.434;6.337
57577;Reyersviller;Grand Est;Moselle;376;49.039;7.396
57578;Rezonville-Vionville;Grand Est;Moselle;495;49.09;5.984
57579;Rhodes;Grand Est;Moselle;126;48.756;6.907
57580;Riche;Grand Est;Moselle;185;48.89;6.632
57581;Richeling;Grand Est;Moselle;349;49.033;6.974
57582;Richemont;Grand Est;Moselle;2116;49.284;6.163
57583;Richeval;Grand Est;Moselle;122;48.634;6.912
57584;Rimling;Grand Est;Moselle;643;49.093;7.258
57586;Rochonvillers;Grand Est;Moselle;195;49.41;6.027
57587;Rodalbe;Grand Est;Moselle;247;48.911;6.714
57588;Rodemack;Grand Est;Moselle;1287;49.464;6.247
